title,logoPath,logoPathV3,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,companyId,jdURL,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,hiringFor,consultant,hideClientName,mode,clientLogo,board,salaryDetail,experienceText,minimumExperience,maximumExperience,saved,experience,salary,location,companyJobsUrl,ambitionBoxData,vacancy,clientHeadline,brandingTags,exclusive,diversityTagText,clientCareersUrl,clientGroupId,clientTitleString,diversityCountLabel,jobType,smbJobFields,internshipTags
Senior Software Engineer I - Java and ReactJS,https://img.naukimg.com/logo_images/groups/v1/4847169.gif,https://img.naukimg.com/logo_images/groups/v1/4847169.gif,300625909989,INR,6 Days Ago,grey,Optum,False,"Java,RDS,ECS,ReactJS,CloudFormation,DynamoDB,J2EE,Postgres",126573,https://www.naukri.com/job-listings-senior-software-engineer-i-java-and-reactjs-optum-global-solutions-india-private-limited-hyderabad-6-to-11-years-300625909989,"Required Qualifications:  . Bachelors Degree or higher in Computer Science,Software Engineering,or related technical discipline <br><br>Demonstrable experience deploying and managing applications on AWS (e.g.,EC2,S3,Postgres /DynamoDB,RDS,ECS,EKS,CloudFormation) <br><br>Preferred Qualifications:  . <br><br>6+ years of hands-on software development experience across the full stack",False,4847169,0,2025-06-30 08:48:10,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",6-11 Yrs,6.0,11.0,False,6-11 Yrs,Not disclosed,Hyderabad,https://www.naukri.com/optum-jobs-careers-126573,"{'Url': 'https://www.ambitionbox.com/reviews/optum-global-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 6800, 'AggregateRating': '4.0', 'Title': 'Optum Global Solutions Reviews by Employees'}",,,,,,,,,,,,
"Solution Architect , Partner Solution Architect",https://img.naukimg.com/logo_images/groups/v1/398058.gif,https://img.naukimg.com/logo_images/groups/v1/398058.gif,50725500550,INR,1 Day Ago,green,Amazon,False,"Cloud computing,Interpersonal skills,Networking,Technology Architect,Technical Advisor,Presales,Subject Matter Expert,infrastructure security",728574,https://www.naukri.com/job-listings-solution-architect-partner-solution-architect-amazon-development-centre-india-pvt-ltd-bengaluru-10-to-15-years-050725500550,"Bachelors / Masters degree is preferred<br><br>Achieving success at work should never come at the expense of sacrifices at home,which is why flexible work hours and arrangements are part of our culture<br><br>Experience architecting,migrating or transforming customer requirements to the cloud<br><br>Experience and / or deeper understanding in one or more technology areas",False,398058,0,2025-07-05 09:08:26,,,,crawled,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",10-15 Yrs,10.0,15.0,False,10-15 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/amazon-jobs-careers-93000,"{'Url': 'https://www.ambitionbox.com/reviews/amazon-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 27372, 'AggregateRating': '4.0', 'Title': 'Amazon Reviews by Employees'}",,,,,,,,,,,,
Assistant Manager - PPC (PV Dyed + Yarn Spinning),https://img.naukimg.com/logo_images/groups/v1/11719795.gif,https://img.naukimg.com/logo_images/groups/v1/11719795.gif,130824019426,INR,1 Day Ago,green,Sapphire Services,False,"Polyester,Dyed,Viscose,Yarns,YARN,Spinning,Management,Assistance",124124266,https://www.naukri.com/job-listings-assistant-manager-ppc-pv-dyed-yarn-spinning-sapphire-services-banswara-7-to-12-years-130824019426,"Focusing on polyester and viscose dyed yarns,responsible for effective production planning, ensuring smooth workflow, and maintaining top-quality standards in our yarn operations.
Proficiency in production management software SAP and MS Office",False,11719795,0,2025-07-05 11:03:06,Sapphire Services,1.0,0.0,jp,https://img.naukimg.com/logo_images/groups/v1/11719795.gif,1,"{'minimumSalary': 600000, 'maximumSalary': 750000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",7-12 Yrs,7.0,12.0,False,7-12 Yrs,6-7.5 Lacs PA,Banswara,https://www.naukri.com/sapphire-services-jobs-careers-124124266,,,,,,,,,,,,,
Urgent opening For App Developer_ Punjabi Bagh,https://img.naukimg.com/logo_images/groups/v1/3261332.gif,https://img.naukimg.com/logo_images/groups/v1/3261332.gif,10725930960,INR,5 Days Ago,grey,Narula Exports,False,"App Development,Application Development,Web Development,Application,Punjabi,Web technologies,Development",4038348,https://www.naukri.com/job-listings-urgent-opening-for-app-developer-punjabi-bagh-narula-exports-noida-5-to-10-years-010725930960,"Mobile App Development, Collaboration, Performance Optimization, Testing & Debugging, Continuous Learning, Documentation, Support & Maintenance, Design, develop, and maintain high-quality mobile applications for iOS and/or Android platforms etc.JOB LOCATION IS WEST DELHI",False,3261332,0,2025-07-01 15:21:05,,,,jp,,1,"{'minimumSalary': 400000, 'maximumSalary': 800000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",5-10 Yrs,5.0,10.0,False,5-10 Yrs,4-8 Lacs PA,Noida,https://www.naukri.com/narula-exports-jobs-careers-4038348,"{'Url': 'https://www.ambitionbox.com/reviews/narula-exports-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 33, 'AggregateRating': '3.1', 'Title': 'Narula Exports Reviews by Employees'}",,,,,,,,,,,,
Junior Developer (React.js (or+) Node.js),https://img.naukimg.com/logo_images/groups/v1/4639551.gif,https://img.naukimg.com/logo_images/groups/v1/4639551.gif,40725014341,INR,2 Days Ago,grey,Vue Data Technologies,False,"Node.Js,React.Js,Mern Stack,Mern,Stack,Development",3009486,https://www.naukri.com/job-listings-junior-developer-react-js-or-node-js-vue-data-technologies-chennai-1-to-3-years-040725014341,<p>VueData is looking for thriving Junior Developers who has interest in evolving into MERN Stack Developer</p><br /><p>Require minimum 1 year of experience in either React.js or Node.js </p><p>Understanding of Databases like MongoDB</p><p>Good communication</p><br /><p>Interested candidates can apply through the link below</p><br />,False,4639551,0,2025-07-04 05:42:24,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",1-3 Yrs,1.0,3.0,False,1-3 Yrs,Not disclosed,Chennai,https://www.naukri.com/vue-data-technologies-jobs-careers-3009486,"{'Url': 'https://www.ambitionbox.com/reviews/vuedata-technologies-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 27, 'AggregateRating': '4.0', 'Title': 'Vue Data Technologies Reviews by Employees'}",5.0,,,,,,,,,,,
Application Lead,https://img.naukimg.com/logo_images/groups/v1/10476.gif,https://img.naukimg.com/logo_images/groups/v1/10476.gif,20725925598,INR,4 Days Ago,grey,Accenture,False,"project management,sap,sap fi,sap fico,financial reporting,sap fico implementation,accounts receivable,accounts payable",27117,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-bengaluru-15-to-20-years-020725925598, . Educational Qualification : 15 years full time education<br><br> . Must have skills : SAP FI CO Finance<br><br> . Good to have skills : NAMinimum . 5 year(s) of experience is required<br><br> Must To Have,False,10476,0,2025-07-02 10:37:02,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",15-20 Yrs,15.0,20.0,False,15-20 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/accenture-jobs-careers-7682,"{'Url': 'https://www.ambitionbox.com/reviews/accenture-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 63669, 'AggregateRating': '3.7', 'Title': 'Accenture Reviews by Employees'}",,,,,,,,,,,,
AIOps Kubernetes Trainer,https://img.naukimg.com/logo_images/groups/v1/3623526.gif,https://img.naukimg.com/logo_images/groups/v1/3623526.gif,30725924821,INR,3 Days Ago,grey,QCS Dc Labs,False,"AIOps,Kubernetes,LangChain,Prometheus,OpenTelemetry,teaching,Grafana,Minikube",124411626,https://www.naukri.com/job-listings-aiops-kubernetes-trainer-qcs-dc-labs-bengaluru-0-to-3-years-030725924821,"<p>Key Responsibilities:<br />Deliver engaging and interactive training sessions (24 hours total) based on structured modules.<br /><br />Teach integration of monitoring, logging, and observability tools with machine learning.<br /><br />Guide learners in real-time anomaly detection, incident management, root cause analysis, and predictive scaling.<br /><br />Support learners in deploying tools like Prometheus, Grafana, OpenTelemetry, Neo4j, Falco, and KEDA.<br /><br />Conduct hands-on labs using LangChain, Ollama, Prophet, and other AI/ML frameworks.<br /><br />Help participants set up smart workflows for alert classification and routing using open-source stacks.<br /><br />Prepare learners to handle security, threat detection, and runtime anomaly classification using LLMs.<br /><br />Provide post-training support and mentorship when necessary.</p><p>Observability & Monitoring: Prometheus, Grafana, OpenTelemetry, ELK Stack, FluentBit</p><p>AI/ML: Python, scikit-learn, Prophet, LangChain, Ollama (LLMs)</p><p>Security Tools: Falco, KubeArmor, Sysdig Secure</p><p>Dev Tools: Docker, VSCode, Jupyter Notebooks</p><p>LLMs & Automation: LangChain, Neo4j, GPT-based explanation tools, Slack Webhooks.</p>",False,3623526,0,2025-07-03 10:31:31,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",0-3 Yrs,0.0,3.0,False,0-3 Yrs,Not disclosed,Bengaluru,https://www.naukri.com/qcs-dc-labs-jobs-careers-5702214,"{'Url': 'https://www.ambitionbox.com/reviews/qcs-dc-labs-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 11, 'AggregateRating': '4.2', 'Title': 'QCS DC Labs Reviews by Employees'}",,,,,,,,,,,,
Service Technician,https://img.naukimg.com/logo_images/groups/v1/1422.gif,https://img.naukimg.com/logo_images/groups/v1/1422.gif,140525014819,INR,3 Days Ago,grey,Randstad,False,"Repair And Maintenance,Repair,Repair,Servicing,Maintenance",717,https://www.naukri.com/job-listings-service-technician-randstad-bhiwandi-0-to-4-years-140525014819,Working with Synthes Switzerland and other J&J companies for all repairs related work . requirements (some overseas travel may be required)<br><br>Required Qualification and Core Competencies for the role:  . .,False,1422,0,2025-07-03 04:53:57,Johnson & Johnson,1.0,0.0,jp,https://img.naukimg.com/logo_images/groups/v1/654452.gif,1,"{'minimumSalary': 50000, 'maximumSalary': 300000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",0-4 Yrs,0.0,4.0,False,0-4 Yrs,"50,000-3 Lacs PA",Bhiwandi,https://www.naukri.com/randstad-jobs-careers-717,,2.0,,,,,johnson-jobs-careers-635,654452.0,Johnson & Johnson,,,,
Software Head,https://img.naukimg.com/logo_images/groups/v1/11563788.gif,https://img.naukimg.com/logo_images/groups/v1/11563788.gif,300625025288,INR,6 Days Ago,grey,Gptysoft Solutions,False,"SQL Server,English,Cloud Services,Power Automate,Node.Js,Serv,Software,SQL",124622136,https://www.naukri.com/job-listings-software-head-gptysoft-solutions-thiruvananthapuram-15-to-19-years-300625025288,<p>Responsibilities:</p><p>* Collaborate with cross-functional teams on project delivery.</p><p>* Ensure software quality through testing & maintenance.</p><p>* profile to hr[at]gptysoft.com </p><p>*Solid Leadership Quality</p><p>*Ready to work like Senior Dev</p>,False,11563788,0,2025-06-30 14:30:18,,,,jp,,1,"{'minimumSalary': 1200000, 'maximumSalary': 1800000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",15-19 Yrs,15.0,19.0,False,15-19 Yrs,12-18 Lacs PA,Thiruvananthapuram,https://www.naukri.com/gptysoft-solutions-jobs-careers-124622136,,,,,,,,,,,,{'gender': '99'},
Product Support Manager,https://img.naukimg.com/logo_images/groups/v1/4863345.gif,https://img.naukimg.com/logo_images/groups/v1/4863345.gif,300625003426,INR,6 Days Ago,grey,TYASuite Software Solutions,False,"Strong understanding of procurement workflows,Excellent problem-solving skills,ERP or SaaS support experience,leadership/managerial role,Strong verbal and written communication,Problem solving,Problem solving Skills,Leadership",3224652,https://www.naukri.com/job-listings-product-support-manager-tyasuite-software-solutions-bengaluru-2-to-7-years-300625003426,Bachelors in any stream with good English communication skills<br><br>Preferred candidate profile . Lead support for a fast-growing SaaS platform trusted <br><br>Handle client escalations and ensure high-quality resolution and communication. Desired Skills & Qualifications . 5-10 years of ERP or SaaS support experience,False,4863345,0,2025-06-30 05:27:14,,,,jp,,1,"{'minimumSalary': 400000, 'maximumSalary': 800000, 'currency': 'INR', 'hideSalary': False, 'variablePercentage': 0}",2-7 Yrs,2.0,7.0,False,2-7 Yrs,4-8 Lacs PA,Bengaluru,https://www.naukri.com/tya-business-solutions-jobs-careers-3224652,"{'Url': 'https://www.ambitionbox.com/reviews/tya-business-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 30, 'AggregateRating': '3.0', 'Title': 'TYA Business Solutions Reviews by Employees'}",6.0,,,,,,,,,,,
PGT Math Teacher,https://img.naukimg.com/logo_images/groups/v1/4669383.gif,https://img.naukimg.com/logo_images/groups/v1/4669383.gif,20725914104,INR,4 Days Ago,grey,Shishya Beml Public School,False,"Classroom Management,Curriculum Delivery,PGT Math Teacher,Resource Management,Student Support,Delivery,Mathematics,Management",124351274,https://www.naukri.com/job-listings-pgt-math-teacher-shishya-beml-public-school-noida-bengaluru-5-to-8-years-020725914104,"Job Title: PGT Math Teacher (Post Graduate Teacher - Mathematics). Job Type: Full-time. <br><br>Location: [Specify School Location,e.g.,Noida,Uttar Pradesh]. Job Summary: We are seeking an experienced and highly qualified Post Graduate Teacher (PGT) of Mathematics to join our dynamic faculty",False,4669383,0,2025-07-02 05:25:10,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",5-8 Yrs,5.0,8.0,False,5-8 Yrs,Not disclosed,"Noida, Bengaluru",https://www.naukri.com/shishya-beml-public-school-jobs-careers-124269288,"{'Url': 'https://www.ambitionbox.com/reviews/shishya-beml-public-school-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 14, 'AggregateRating': '3.1', 'Title': 'Shishya Beml Public School Reviews by Employees'}",,,,,,,,,,,,
Salesforce Einstein & Generative AI Developer,https://img.naukimg.com/logo_images/groups/v1/10663242.gif,https://img.naukimg.com/logo_images/groups/v1/10663242.gif,40725913112,INR,2 Days Ago,grey,Ekloud Inc,False,"Salesforce Einstein Analytics,Emerging Technologies,Salesforce Service Cloud,Generative AI,SFDC,Chatbot,SFMC,Python",124703740,https://www.naukri.com/job-listings-salesforce-einstein-generative-ai-developer-ekloud-inc-kolkata-6-to-8-years-040725913112," - At least 6 years of experience with Salesforce,including Sales Cloud,Marketing Cloud,and Service Cloud",False,10663242,0,2025-07-04 05:06:23,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",6-8 Yrs,6.0,8.0,False,6-8 Yrs,Not disclosed,Kolkata,https://www.naukri.com/ekloud-jobs-careers-124703740,,,,,,,,,,,,,
SAP SD/TM Consultant - E2E Implementation,https://img.naukimg.com/logo_images/groups/v1/3104510.gif,https://img.naukimg.com/logo_images/groups/v1/3104510.gif,300625919013,INR,6 Days Ago,grey,CARBYNETECH,False,"business process mapping,change management,billing,integrated planning,pricing,sap bi,ess,freight",123597191,https://www.naukri.com/job-listings-sap-sd-tm-consultant-e2e-implementation-carbynetech-india-pvt-ltd-ludhiana-8-to-13-years-300625919013,"Seeking a SAP SD/TM Consultant with experience in full lifecycle implementation projects. The consultant will be responsible for blueprinting, configuring, testing, and supporting SAP SD and TM modules. In SD, the candidate must understand order-to-cash processes, pricing procedures, billing, and delivery scheduling. In TM, the consultant should have experience with freight planning, carrier selection, and shipment execution. Integration knowledge with SAP EWM, GTS, and Fiori apps is highly preferred. Strong understanding of business process mapping, interface development, and change management is required. Ideal candidates should have excellent communication skills and the ability to mentor junior consultants.",False,3104510,0,2025-06-30 12:10:11,,,,jp,,1,"{'minimumSalary': 0, 'maximumSalary': 0, 'currency': 'INR', 'hideSalary': True, 'variablePercentage': 0}",8-13 Yrs,8.0,13.0,False,8-13 Yrs,Not disclosed,Ludhiana,https://www.naukri.com/carbynetech-jobs-careers-6988105,"{'Url': 'https://www.ambitionbox.com/reviews/carbynetech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri', 'ReviewsCount': 37, 'AggregateRating': '4.2', 'Title': 'Carbynetech Reviews by Employees'}",,,,,,,,,,,,
